G_comp,G_full,Rplus_comp,Z_comp,Z_full,aug_comp,aug_full,cons_comp,cons_full,cpu_comp,cpu_full,dZ_per_s_comp,dZ_per_s_full,hinge_comp,hinge_full,k,lam_norm_comp,lam_norm_full,lin_comp,lin_full,min_x_comp,mu_norm_comp,nit_comp,nit_full,od_comp,od_full,od_max_comp,od_max_full,pg_comp,pg_full,quad_comp,quad_full,rho_comp,rho_full,side,t_comp_bpr,t_comp_decode_hinge,t_comp_grad_latent,t_comp_grad_major,t_comp_link,t_comp_od,t_full_bpr,t_full_grad,t_full_link,t_full_od
0.005640379325211252,0.005640379325211252,,16774630.575442323,16774630.575442323,,,,,,,,,,,0,,,,,,,,,5.045478993935446e-17,5.045478993935446e-17,,,0.00011625476407799689,0.00011625476407799689,,,,,both,,,,,,,,,,
0.0028315757378190986,0.0015534187046102254,0.35896347531835326,16448231.719087373,16440003.566831127,16604982.024892043,16600545.902441435,56.04684353997015,56.6643336871276,2.675,3.461,122025.87,96677.08,64.42738830631501,0.0,1,0.0,0.0,0.0,0.0,-0.06730755547392858,0.0,200,200,0.02500630031744077,0.02534897714721025,1.0,1.0,0.007376930566734278,0.00751179779691927,157062.43353969467,160542.3356103072,100.0,100.0,,0.288,0.138,0.064,0.31,0.297,0.112,0.25,0.552,0.446,0.078
0.002294127107167253,0.001096972494072496,0.03844768434129271,16756222.05385055,16756391.928174963,16765809.788916796,16762860.623529775,4.939237669224859,3.5939260045884014,1.79,3.48,-172034.47,-90915.31,-31.508469965174722,0.0,2,5604.684,5666.433,8413.505775082085,5822.880148489092,-0.020079865035118397,358.963,200,200,0.0008150524041412087,0.0005655245265771082,0.9351510576985005,1.0,0.0006851866172711346,0.0005092657581515922,1219.8034376544908,645.8152063228375,100.0,100.0,,0.178,0.095,0.04,0.227,0.201,0.087,0.249,0.586,0.465,0.081
