depth,gap_full_best,T_full_to_own_best_s,T_comp_to_same_s,S_matched,gap_comp_best
8,0.059238383788,255.8,3.7764497249927067,67.73557669975179,0.058709280086
16,0.08610102498,382.7,4.081161271256871,93.77232962963511,0.065704482257
32,0.10358093159,875.3000000000001,3.4488813816340085,253.79243387758993,0.073268436242
64,0.10903806405,1371.8,10.16233837888819,134.98861667998125,0.074295373287
