Gap_F_pct,Gap_F_pct_corrected,conv,cpp_cons,cpp_obj_feasible,cpp_pool_gap,cpu_s,delta_F_pct,demand_residual_inf,f_ref_corrected,inner_iters,link_R2,link_diff_pct,majors,min_path_flow,n_od,n_paths,net,obj_feasible,rank,raw_obj_diff_pct,reduction_pct,ref_source,rescale_Gap_F_pct,rescale_delta_F_pct,rescale_demand_residual_inf,rescale_link_R2,rescale_link_diff_pct,rescale_min_path_flow,rescale_obj_feasible,solver,tau
0.0,0.0,euclid,0.033271,19456667.0910,2.0501e-02,526.5190647000272,0.0003916430844028487,5.705009797907223e-10,19456671.636883613,282,1.0,0.0,4829025,0.0,297900,4829025,regional,19456671.636883613,0,-9.613415064031428e-05,0.0,cpp-tau0-full,-2.3363939829629227e-05,0.00039164308256950305,5.684341886080802e-14,0.9999999999960135,0.0001697587532500592,0.0,19456667.09103856,cpp,0.0
2.1823208125165197,2.1823208125165197,euclid,23.297617,19948786.4802,8.7201e-02,2318.066591699986,89.69962412666617,1.4072001341958185e-09,19456671.636883613,1241,0.9277348656954939,22.856120607962914,2231193,0.0,297900,4829025,regional,19881278.631438322,50,1607.578001833986,53.79516569079679,cpp-tau0-full,2.529285853974736,89.69962412663229,2.2737367544323206e-13,0.9242916851627166,23.394291753527284,0.0,19948786.480249625,cpp,0.23
4.055184310615202,4.055184310615202,euclid,54.824658,20232176.2351,1.4250e-01,2028.3583911999885,211.97782985856756,5.684341886080802e-14,19456671.636883613,1304,0.8963252765304879,27.37628760967911,1054903,0.0,297900,4829025,regional,20245675.532470435,50,87194.7201564085,78.15391305698355,cpp-tau0-full,3.985802981496178,211.97782985856776,2.2737367544323206e-13,0.904674485680638,26.250808909339487,0.0,20232176.23508644,cpp,0.46
2.8334700903413697,2.8334700903413697,euclid,126.466669,20015351.5386,1.0950e-01,5550.38797739998,373.90774072212275,2.2737367544323206e-13,19456671.636883613,846,0.9602137253447136,16.959176114513784,497453,0.0,297900,4829025,regional,20007970.608290642,50,1027152.725687711,89.69765118217445,cpp-tau0-full,2.8714053059824365,373.9077407221227,2.2737367544323206e-13,0.9609224010405997,16.80745850741627,0.0,20015351.53863267,cpp,1.03
