experiment,round,promoted_paths,active_groups,n_variables,objective_gap_pct,link_rel_l2,largest_within_group_gradient_mismatch,solve_seconds,R0_variables,R0_solve_seconds,next_promoted_reduced_index
E4_adaptive_promotion,0,0,4,4,0.10764353984646366,0.0648112010568119,2.082149773234313,0.002339300001040101,46,0.03274180000880733,15
E4_adaptive_promotion,1,1,4,5,0.07566764973871741,0.0593134525160761,0.3118627668887566,0.0024651000276207924,46,0.03274180000880733,5
E4_adaptive_promotion,2,2,4,6,0.03810382475804353,0.0664721011172855,0.18556800268259188,0.0018778000376187265,46,0.03274180000880733,18
E4_adaptive_promotion,3,3,4,7,-6.388384154281592e-14,5.355836445573665e-11,0.0,0.005320600001141429,46,0.03274180000880733,
